402	43,47528	
403	43,88311	
440	49,0001	
441	48,80031	
442	48,58359	
443	48,35036	
444	48,10106	
445	47,83618	
446	47,55622	
447	47,26172	
448	46,95326	
449	46,63142	
450	46,29682	
451	45,9501	
452	45,59194	
453	45,22302	
454	44,84406	
455	44,45577	
456	44,05891	
457	43,65425	
458	43,24255	
459	42,82462	
460	42,40125	
461	41,97326	
462	41,54147	
463	41,10672	
464	40,66985	
465	40,23168	
466	39,79306	
467	39,35485	
468	38,91787	
469	38,48298	
470	38,05101	
471	37,62278	
472	37,19913	
473	36,78087	
474	36,3688	
475	35,96372	
476	35,5664	
477	35,17761	
503	30,02656	
504	30,06809	
505	30,12873	
506	30,20836	
507	30,30683	
508	30,42395	
509	30,55949	
510	30,71319	
511	30,88475	
512	31,07385	
513	31,28013	
514	31,50318	
515	31,74258	
516	31,99786	
517	32,26854	
518	32,55409	
519	32,85396	
520	33,16759	
521	33,49435	
522	33,83364	
523	34,18478	
524	34,54712	
525	34,91994	
526	35,30254	
581	49,38419	
582	49,22366	
583	49,04538	
584	48,84971	
585	48,637	
586	48,40769	
587	48,16219	
588	47,901	
589	47,6246	
590	47,33353	
591	47,02836	
592	46,70967	
593	46,37806	
594	46,03419	
595	45,67871	
596	45,3123	
597	44,93568	
598	44,54956	
599	44,15468	
600	43,75181	
601	43,34173	
602	42,92522	
603	42,50307	
604	42,07612	
814	35,90159	
815	36,30552	
816	36,71656	
817	37,13391	
818	37,55678	
819	37,98435	
820	38,4158	
821	38,85029	
822	39,287	
823	39,72508	
824	40,16368	
825	40,60198	
826	41,03911	
827	41,47424	
828	41,90654	
829	42,33517	
830	42,75931	
831	43,17814	
832	43,59086	
833	43,99667	
834	44,39479	
835	44,78445	
836	45,16491	
837	45,53543	
841	46,90422	
842	47,2148	
843	47,5115	
844	47,79375	
845	48,061	
846	48,31275	
847	48,5485	
848	48,76781	
849	48,97025	
850	49,15543	
851	49,323	
852	49,47264	
853	49,60405	
854	49,71698	
855	49,81122	
856	49,88659	
857	49,94293	
858	49,98015	
859	49,99817	
860	49,99695	
861	49,9765	
862	49,93685	
863	49,87809	
864	49,80033	
865	49,70371	
866	49,58843	
867	49,45469	
868	49,30277	
878	46,86394	
879	46,53844	
880	46,20036	
881	45,85035	
882	45,48909	
883	45,11727	
884	44,73561	
885	44,34483	
886	43,94569	
887	43,53897	
888	43,12543	
889	42,70589	
890	42,28113	
891	41,85199	
892	41,41929	
893	40,98386	
894	40,54653	
895	40,10815	
896	39,66956	
897	39,23161	
898	38,79514	
899	38,36098	
900	37,92998	
901	37,50296	
902	37,08075	
903	36,66415	
904	36,25397	
905	35,85099	
906	35,456	
907	35,06975	
917	31,84141	
918	31,59569	
919	31,36614	
920	31,1532	
921	30,95728	
922	30,77875	
923	30,61796	
924	30,47523	
925	30,35082	
926	30,24497	
927	30,15789	
928	30,08974	
929	30,04066	
930	30,01073	
931	30,00003	
932	30,00856	
933	30,03632	
934	30,08324	
935	30,14925	
936	30,2342	
937	30,33794	
938	30,46027	
939	30,60095	
940	30,75971	
941	30,93625	
942	31,13023	
943	31,34127	
944	31,56897	
945	31,81289	
946	32,07256	
947	32,34748	
948	32,63712	
949	32,94093	
950	33,25832	
951	33,58868	
952	33,93137	
953	34,28573	
954	34,65109	
955	35,02675	
956	35,41196	
957	35,80601	
958	36,20812	
959	36,61753	
960	37,03344	
961	37,45507	
962	37,88158	
963	38,31218	
964	38,74602	
965	39,18227	
966	39,6201	
967	40,05866	
968	40,4971	
969	40,93459	
970	41,37028	
971	41,80333	
972	42,23292	
973	42,65821	
974	43,07838	
975	43,49263	
976	43,90017	
977	44,3002	
978	44,69196	
979	45,07469	
980	45,44766	
981	45,81014	
982	46,16145	
983	46,50091	
984	46,82786	
985	47,14167	
986	47,44175	
987	47,72751	
988	47,9984	
989	48,25391	
990	48,49353	
991	48,71682	
992	48,92333	
993	49,11268	
994	49,2845	
995	49,43846	
996	49,57426	
997	49,69163	
998	49,79037	
999	49,87027	
1000	49,93118	
1001	49,97298	
1002	49,9956	
1003	49,99899	
1004	49,98314	
1005	49,94809	
1006	49,8939	
1007	49,82067	
1008	49,72855	
1009	49,61772	
1010	49,48838	
1011	49,34079	
1012	49,17523	
1013	48,99202	
1014	48,7915	
1015	48,57408	
1016	48,34016	
1017	48,09019	
1018	47,82466	
1019	47,54408	
1020	47,24898	
1021	46,93994	
1022	46,61755	
1023	46,28242	
1024	45,93521	
1025	45,57659	
1026	45,20723	
1027	44,82785	
1028	44,43919	
1029	44,04199	
1030	43,63701	
1031	43,22503	
1039	39,77456	
1040	39,33637	
1041	38,89947	
1042	38,46469	
1043	38,03285	
1044	37,6048	
1045	37,18136	
1046	36,76335	
1047	36,35156	
1048	35,94678	
1049	35,54981	
1050	35,1614	
1051	34,78229	
1052	34,41323	
1053	34,05491	
1054	33,70803	
1055	33,37325	
1056	33,05122	
1057	32,74256	
1058	32,44787	
1059	32,1677	
1060	31,9026	
1061	31,65307	
1062	31,41961	
1063	31,20265	
1064	31,00262	
1065	30,8199	
1066	30,65483	
1067	30,50775	
1068	30,37893	
1069	30,26861	
1070	30,17702	
1071	30,10432	
1072	30,05067	
1073	30,01615	
1074	30,00084	
1075	30,00477	
1076	30,02793	
1077	30,07027	
1078	30,13171	
1079	30,21214	
1080	30,3114	
1081	30,4293	
1082	30,56561	
1083	30,72007	
1084	30,89238	
1085	31,08222	
1086	31,28921	
1087	31,51296	
1088	31,75303	
1089	32,00898	
1090	32,28029	
1091	32,56646	
1092	32,86693	
1093	33,18112	
1094	33,50843	
1095	33,84822	
1096	34,19986	
1097	34,56265	
1098	34,9359	
1099	35,31889	
1100	35,71089	
1101	36,11114	
1102	36,51887	
1103	36,9333	
1104	37,35363	
1105	37,77905	
1106	38,20875	
1107	38,64189	
1108	39,07764	
1109	39,51516	
1110	39,95362	
1111	40,39217	
1112	40,82996	
1113	41,26616	
1114	41,69992	
1115	42,13041	
1116	42,55681	
1117	42,97828	
1118	43,39402	
1119	43,80324	
1120	44,20514	
1121	44,59894	
1122	44,9839	
1123	45,35928	
1124	45,72434	
1125	46,07839	
1126	46,42074	
1127	46,75075	
1128	47,06776	
1129	47,37118	
1130	47,66042	
1131	47,93492	
1132	48,19415	
1133	48,43762	
1134	48,66486	
1135	48,87543	
1136	49,06893	
1137	49,24497	
1138	49,40323	
1139	49,54341	
1140	49,66522	
1141	49,76844	
1142	49,85286	
1143	49,91833	
1144	49,96472	
1145	49,99194	
1146	49,99993	
1147	49,98869	
1148	49,95823	
1149	49,90861	
1150	49,83993	
1151	49,75232	
1152	49,64595	
1153	49,52102	
1154	49,37778	
1155	49,21649	
1156	49,03747	
1157	48,84107	
1158	48,62766	
1159	48,39765	
1160	48,15148	
1161	47,88963	
1162	47,61261	
1163	47,32094	
1164	47,01518	
1165	46,69593	
1166	46,36379	
1167	46,01942	
1168	45,66346	
1169	45,29661	
1170	44,91957	
1171	44,53306	
1172	44,13783	
1173	43,73465	
1174	43,32427	
1175	42,90751	
1176	42,48515	
1177	42,058	
1178	41,6269	
1179	41,19267	
1180	40,75615	
1181	40,31817	
1182	39,87957	
1183	39,44121	
1184	39,00393	
1185	38,56856	
1186	38,13594	
1187	37,70691	
1188	37,28229	
1189	36,8629	
1190	36,44955	
1191	36,04303	
1192	35,64411	
1193	35,25358	
1194	34,87218	
1195	34,50065	
1196	34,13969	
1197	33,79001	
1198	33,45228	
1199	33,12714	
1200	32,81522	
1201	32,51713	
1202	32,23343	
1203	31,96467	
1204	31,71138	
1205	31,47403	
1206	31,25308	
1207	31,04895	
1208	30,86205	
1209	30,69273	
1210	30,54131	
1211	30,40809	
1212	30,29333	
1213	30,19724	
1214	30,12	
1215	30,06178	
1216	30,02267	
1217	30,00276	
1218	30,00208	
1219	30,02063	
1220	30,05839	
1221	30,11526	
1222	30,19116	
1223	30,28593	
1224	30,39938	
1225	30,5313	
1226	30,68145	
1227	30,84951	
1228	31,03518	
1229	31,2381	
1230	31,45788	
1231	31,69408	
1232	31,94627	
1233	32,21395	
1234	32,49661	
1235	32,79371	
1236	33,10467	
1237	33,42889	
1238	33,76576	
1239	34,11462	
1240	34,4748	
1241	34,84561	
1242	35,22634	
1243	35,61625	
1244	36,01459	
1245	36,4206	
1246	36,8335	
1247	37,25249	
1248	37,67677	
1249	38,10551	
1250	38,5379	
1251	38,9731	
1252	39,41028	
1253	39,84859	
1254	40,2872	
1255	40,72525	
1256	41,16191	
1257	41,59633	
1258	42,02768	
1259	42,45512	
1260	42,87785	
1412	46,25829	
1413	46,59429	
1414	46,9176	
1415	47,22761	
1416	47,52371	
1417	47,80533	
1418	48,07194	
1419	48,32302	
1420	48,55809	
1421	48,7767	
1422	48,97842	
1423	49,16286	
1424	49,32968	
1425	49,47855	
1426	49,60919	
1427	49,72134	
1428	49,81479	
1429	49,88935	
1430	49,94489	
1431	49,9813	
1432	49,9985	
1433	49,99647	
1434	49,97521	
1435	49,93476	
1436	49,87519	
1437	49,79663	
1438	49,69922	
1439	49,58315	
1440	49,44865	
1441	49,29596	
1442	49,1254	
1443	48,93727	
1444	48,73196	
1445	48,50984	
1446	48,27136	
1447	48,01696	
1448	47,74714	
1449	47,46241	
1450	47,16333	
1451	46,85046	
1452	46,52442	
1453	46,18583	
1454	45,83533	
1455	45,47361	
1456	45,10136	
1457	44,71929	
1458	44,32815	
1459	43,92868	
1460	43,52165	
1461	43,10784	
1462	42,68806	
1463	42,26311	
1464	41,8338	
1465	41,40096	
1466	40,96543	
1467	40,52804	
1468	40,08964	
1469	39,65106	
1470	39,21315	
1471	38,77676	
1472	38,34272	
1473	37,91187	
1474	37,48504	
1475	37,06304	
1476	36,6467	
1477	36,23681	
1478	35,83415	
1479	35,43951	
1480	35,05365	
1481	34,6773	
1482	34,31119	
1483	33,95602	
1484	33,61248	
1485	33,28123	
1486	32,96291	
1487	32,65812	
1488	32,36746	
1489	32,09148	
1490	31,83072	
1491	31,58567	
1492	31,35681	
1493	31,14458	
1494	30,94939	
1495	30,7716	
1496	30,61157	
1497	30,46961	
1498	30,34597	
1499	30,24091	
1500	30,15463	
1501	30,08728	
1502	30,03901	
1503	30,00989	
1504	30	
1505	30,00935	
1506	30,03791	
1507	30,08564	
1508	30,15245	
1509	30,2382	
1510	30,34273	
1511	30,46584	
1512	30,60729	
1513	30,76681	
1514	30,94409	
1515	31,1388	
1516	31,35055	
1517	31,57894	
1518	31,82354	
1519	32,08386	
1520	32,35941	
1521	32,64966	
1522	32,95406	
1523	33,272	
1524	33,60289	
1525	33,94609	
1526	34,30094	
1527	34,66675	
1528	35,04281	
1529	35,42842	
1530	35,82282	
1531	36,22526	
1532	36,63496	
1533	37,05113	
1534	37,47297	
1535	37,89968	
1536	38,33043	
1537	38,76439	
1538	39,20072	
1539	39,6386	
1540	40,07717	
1541	40,51559	
1542	40,95302	
1543	41,38862	
1544	41,82154	
1545	42,25096	
1546	42,67605	
1547	43,09599	
1548	43,50998	
1549	43,91721	
1550	44,3169	
1551	44,7083	
1552	45,09063	
1553	45,46317	
1554	45,8252	
1555	46,17602	
1556	46,51497	
1557	46,84137	
1558	47,15462	
1559	47,4541	
1560	47,73925	
1561	48,0095	
1562	48,26434	
1563	48,50329	
1564	48,72587	
1565	48,93167	
1566	49,12029	
1567	49,29136	
1568	49,44456	
1569	49,57958	
1570	49,69618	
1571	49,79412	
1572	49,87322	
1573	49,93333	
1574	49,97433	
1575	49,99613	
1576	49,99871	
1577	49,98205	
1578	49,94619	
1579	49,89119	
1580	49,81717	
1581	49,72425	
1582	49,61263	
1583	49,48252	
1584	49,33416	
1585	49,16785	
1586	48,9839	
1587	48,78267	
1588	48,56454	
1589	48,32993	
1590	48,0793	
1591	47,81312	
1592	47,53191	
1593	47,23622	
1594	46,9266	
1595	46,60366	
1596	46,26801	
1597	45,9203	
1598	45,56121	
1599	45,19141	
1600	44,81163	
1601	44,42259	
1602	44,02505	
1603	43,61976	
1604	43,2075	
1605	42,78908	
1606	42,36529	
1607	41,93695	
1608	41,50488	
1609	41,06992	
1610	40,6329	
1611	40,19466	
1612	39,75605	
1613	39,3179	
1614	38,88107	
1615	38,44639	
1616	38,0147	
1617	37,58683	
1618	37,16361	
1619	36,74584	
1620	36,33433	
1621	35,92987	
1622	35,53324	
1623	35,1452	
1624	34,76651	
1625	34,39788	
1626	34,04003	
1627	33,69365	
1628	33,3594	
1629	33,03792	
1630	32,72984	
1631	32,43574	
1632	32,1562	
1633	31,89175	
1634	31,64289	
1635	31,41012	
1636	31,19386	
1637	30,99455	
1638	30,81257	
1639	30,64826	
1640	30,50194	
1641	30,37389	
1642	30,26437	
1643	30,17357	
1644	30,10167	
1645	30,04882	
1646	30,01512	
1647	30,00062	
1648	30,00536	
1649	30,02933	
1650	30,07247	
1651	30,13472	
1652	30,21595	
1653	30,316	
1654	30,43468	
1655	30,57176	
1656	30,72698	
1657	30,90004	
1658	31,09061	
1659	31,29831	
1660	31,52276	
1661	31,76352	
1662	32,02012	
1663	32,29207	
1664	32,57885	
1665	32,87991	
1666	33,19467	
1667	33,52252	
1668	33,86283	
1669	34,21495	
1670	34,57819	
1671	34,95187	
1672	35,33526	
1673	35,72762	
1674	36,1282	
1675	36,53624	
1676	36,95093	
1677	37,37149	
1678	37,79711	
1679	38,22696	
1680	38,66023	
1681	39,09607	
1682	39,53366	
1683	39,97214	
1684	40,41067	
1685	40,84841	
1686	41,28452	
1687	41,71816	
1688	42,1485	
1689	42,5747	
1690	42,99595	
1691	43,41143	
1692	43,82035	
1693	44,22193	
1694	44,61537	
1695	44,99995	
1696	45,3749	
1697	45,73951	
1698	46,09308	
1699	46,43492	
1700	46,76439	
1701	47,08085	
1702	47,38368	
1703	47,6723	
1704	47,94617	
1705	48,20475	
1706	48,44755	
1707	48,67409	
1708	48,88395	
1709	49,07671	
1710	49,25201	
1711	49,40952	
1712	49,54892	
1713	49,66995	
1714	49,77238	
1715	49,85601	
1716	49,92067	
1717	49,96625	
1718	49,99266	
1719	49,99985	
1720	49,98779	
1721	49,95652	
1722	49,9061	
1723	49,83662	
1724	49,74821	
1725	49,64105	
1726	49,51535	
1727	49,37133	
1728	49,20929	
1729	49,02953	
1730	48,8324	
1731	48,61828	
1732	48,38758	
1733	48,14074	
1734	47,87825	
1735	47,60059	
1736	47,30831	
1737	47,00197	
1738	46,68217	
1739	46,3495	
1761	37,26448	
1762	36,84533	
1763	36,43225	
1764	36,02603	
1765	35,62746	
1766	35,2373	
1767	34,8563	
1768	34,48519	
1769	34,1247	
1770	33,77551	
1771	33,43829	
1772	33,1137	
1773	32,80236	
1774	32,50486	
1775	32,22178	
1776	31,95367	
1909	35,32991	
1910	34,94665	
1911	34,57311	
1912	34,21002	
1913	33,85806	
1914	33,51791	
1915	33,19024	
1916	32,87567	
1917	32,5748	
1918	32,28822	
1919	32,01648	
1921	31,51956	
1923	31,08786	
1924	30,89754	
1925	30,72472	
1926	30,56975	
1927	30,43292	
1928	30,31449	
1930	30,13374	
1931	30,07175	
1932	30,02886	
1933	30,00516	
1935	30,01545	
1936	30,04942	
1937	30,10254	
1938	30,17469	
1939	30,26575	
1940	30,37553	
1941	30,50383	
1942	30,6504	
1944	30,99718	
1945	31,19673	
1946	31,41321	
1947	31,64621	
1948	31,89529	
1949	32,15995	
1950	32,4397	
1951	32,73399	
1952	33,04226	
1953	33,36392	
1954	33,69834	
1958	35,15049	
1959	35,53865	
1960	35,93539	
1961	36,33995	
1991	48,08286	
1996	49,17026	
1997	49,33633	
1998	49,48444	
1999	49,6143	
2000	49,72566	
